-2.218275571125776696e+04
-7.817482366124835607e+03
-5.191220084248936473e+03
-4.371345083185768999e+03
-3.896635539363096541e+03
-3.601643806843878792e+03
-3.409951546531104213e+03
-3.264324281540534685e+03
-3.147951336652359259e+03
-3.054240179320572224e+03
-2.973975599728571524e+03
-2.904262396784967223e+03
-2.844845259731159786e+03
-2.796314534138620729e+03
-2.756084544985697903e+03
-2.721160455003989227e+03
-2.689528393290715485e+03
-2.659928650250801184e+03
-2.631936445387353160e+03
-2.606002144825418782e+03
-2.582871565765081414e+03
-2.562777839135800605e+03
-2.545322738312311685e+03
-2.529875143853839290e+03
-2.515868622138893897e+03
-2.502875996284502889e+03
-2.490588690980941919e+03
-2.478786139100172932e+03
-2.467315483111823596e+03
-2.456078177749044698e+03
-2.445022180891744028e+03
-2.434150830983116975e+03
-2.423552486141114059e+03
-2.413397515942411701e+03
-2.403861099371908495e+03
-2.395054620101244836e+03
-2.387017603832361601e+03
-2.379736044910469445e+03
-2.373162070726935781e+03
-2.367229680300336440e+03
-2.361866065073609207e+03
-2.356998837629108039e+03
-2.352559946692572794e+03
-2.348487228023722309e+03
-2.344724385356873881e+03
-2.341219851235006900e+03
-2.337924552145197595e+03
-2.334788132987551762e+03
-2.331752974465688567e+03
-2.328747451683023883e+03
