6.962241825735500100e-01,2.059515789684830622e+00,-1.331059222331819836e+00,-8.050511682120387036e-02,4.446364973831595790e-02
3.696250646447080679e-01,1.132871311360300171e+00,-1.755458493490014149e-02,-3.920612483357872047e-01,1.917405360256586588e+00
2.851262161852028409e-01,4.807042649689340363e-01,-1.625087852247625309e+00,-1.225155471019192088e+00,4.889367457700437569e-01
1.375087063226358985e-01,1.601992729779692093e-01,-1.230190961398637484e+00,1.906866093537309181e+00,1.212967046482177125e+00
-7.525629704021885580e-01,5.581955553257237357e-01,-9.442299987492503988e-01,2.956745359249504101e-01,7.626762913211706518e-01
-1.683918027269436735e+00,7.140884697616688426e-01,-1.115399058259367582e+00,6.508603504200332068e-01,8.247562578761176155e-01
-3.047151168386497133e-02,1.731680335053397690e-01,-1.301561735817486687e+00,9.647027166702795142e-01,1.361675632817744397e+00
-1.235274063576756731e-01,1.191571679234744163e+00,-6.126951281520149895e-01,-1.368170342441855647e-01,1.591541983806390670e+00
-2.272728847452469836e-01,-1.134332104273160446e+00,-5.877961609061351789e-01,-1.482239765634084661e+00,1.853358516121807575e+00
-1.330495539567348562e+00,6.644980235830306725e-01,-9.728236864258255068e-02,1.325917549014533847e+00,1.912309320585792172e+00
-6.830355602536140047e-01,-1.714423053224560789e-01,-1.504067910446187595e+00,7.503304485296320436e-01,1.939219719393288521e+00
-2.740896900692514904e-01,1.399513421433656646e+00,-9.352041572237066447e-01,8.122226198886202120e-01,9.437171125993398801e-01
-1.242852582440570064e+00,-7.187336911043606946e-02,-2.557431208930381672e+00,-1.772266760762271964e+00,1.658693095329932810e-01
-1.228275329619167966e+00,1.242401095186558280e+00,-1.615294041621039955e+00,1.124227779000582128e+00,3.731796416723474064e-01
-1.075864509401731395e+00,1.062180488826230285e+00,8.489737903884257975e-01,-5.726375360999165220e-01,3.138356984562914676e+00
-4.160306865140518950e-01,2.944955978859642443e-01,-2.193262907674407458e+00,-1.653263491726786327e+00,-8.047917647139750663e-01
-2.037003802488416504e+00,7.151422381215600810e-01,-2.249861537944750633e+00,2.061671472553415208e-01,1.294028115023332148e+00
9.016630603141183586e-01,1.527858801679181644e+00,-1.989321373632705059e-01,6.546501235821464704e-01,1.109064679728149816e+00
-8.502895729326060970e-01,1.898299199831494199e+00,-9.266642149641738380e-01,-1.166437579533649682e+00,1.238982419174591065e+00
-2.187336216726429416e+00,1.026757469735356310e+00,6.261509688415207719e-01,5.510542540005752832e-02,1.806248560679120096e+00
-5.039067539484390901e-01,2.417256165957621050e+00,-1.119187050039378795e+00,-7.225662507530250522e-02,-1.591719775432202111e+00
3.521175820872016748e-01,2.203272753654379024e+00,5.010731864465363117e-01,-4.144157843870630575e-01,9.388996726806095872e-01
5.824567908889717316e-01,1.700056656106146757e+00,-1.842954499353606668e+00,4.772357247928734614e-01,5.469975365336208206e-01
-2.263500406454221903e-02,3.150137762711926914e+00,-1.387777889793073705e+00,9.405534359932754551e-01,-1.996097741899912847e+00
-4.058989014928839900e-01,3.162939026687743294e-01,-1.347461686693361749e+00,1.684513283383933246e-01,1.475522126017213997e+00
2.353237003240159497e-01,5.540165922523359043e-01,-1.177035613438697004e+00,7.609765534021037947e-01,1.999029196814273046e+00
-1.478271804870129102e+00,1.256131962066998398e+00,-2.817092077674487882e-02,6.238833500945109023e-01,1.873124257992639485e+00
6.339200560919741045e-01,2.293052351912141074e+00,1.829295207186983352e-01,1.757993835492389634e-01,7.828127613580107003e-01
-7.112538762060145459e-01,1.322350813064994579e+00,1.439296277888844067e-01,-2.895534571211650920e-01,2.153528487177583273e+00
4.984496509986389157e-01,2.690932195611339672e-02,-2.452587702613845178e+00,1.040484429551002732e+00,8.167972602522475256e-01
-2.034343775045712288e+00,9.244277793840542934e-01,9.319808591345135618e-02,5.404040211057629106e-01,1.703381256075994887e+00
-1.678010008853316526e+00,9.708457740297394833e-01,4.861057268883051119e-02,2.692480174936960680e+00,4.310300572009619913e-01
