-8.047845697078508387e-01,1.219429317258626355e+00,-7.312921940696917034e-01,1.059140164669384987e+00,1.002075614287746719e+00
-1.565306258586405930e+00,1.346799740749009100e+00,3.065218805589421391e-01,4.280871512238167975e-01,1.655885384316533315e-01
-1.651743610705014298e+00,-1.134369013928028247e+00,-7.189752285523294262e-01,-3.960156958811529293e-01,1.730330588390467383e+00
-7.452333194872535760e-01,5.970826469221734989e-01,-9.515552679200917074e-01,-4.719336251846115160e-01,7.565993258389369647e-01
6.148963009438409566e-01,1.456808255465198654e+00,-1.912354003496546717e+00,-2.993437113595639687e+00,3.640432800557354964e-01
-1.423353702560540501e+00,-1.648385806397834497e+00,1.561924977676714121e-01,6.238791187361403257e-01,1.839854985067239657e+00
1.046034967212485789e-01,4.721453520192151476e-01,-7.147481342096386747e-01,4.990938621418843923e-01,1.919484006687881994e+00
2.065676933924445180e-01,2.809973363069696362e+00,-1.187516268669431607e+00,-3.795682360854726878e-01,5.240564374542042714e-01
-2.113916885515066402e-01,1.426167353396741611e+00,-1.185147710497591378e+00,2.039592338957771922e+00,3.227977450853587449e-01
6.047365617211841737e-01,5.526864103241919679e-01,-1.684146779878550326e-01,-1.665851869074615577e+00,1.868109086795790574e+00
3.666580008780049305e-01,7.276508008926960702e-01,-1.207553506223002282e+00,6.758610592101281789e-01,1.007319774754661168e+00
1.082517260575939000e+00,2.084998065649679599e+00,-2.996551976043735355e-01,-1.401101054120757361e+00,1.298310897001879738e+00
-1.894883340707308017e+00,4.520844879442300623e-01,-4.381047127477346592e-01,-9.775397026699925718e-01,1.041752065139528227e+00
-6.345955136978926880e-01,2.425284337844509697e+00,-1.176914402510122137e+00,1.725257558177088812e+00,-7.563918292738414095e-02
5.388415674457576188e-01,-1.207298277129360997e+00,-6.279968307921766080e-01,1.718394596489090098e-01,3.211209370276673525e+00
-1.067315617722925936e+00,1.394396378815870641e+00,-4.229857422027918368e-01,-9.092685314789017426e-01,1.619859020028907359e+00
