1.000000000000000000e+00
4.400000000000000000e+01
3.000000000000000000e+00
1.100000000000000000e+01
3.300000000000000000e+01
3.800000000000000000e+01
4.200000000000000000e+01
2.000000000000000000e+00
7.000000000000000000e+00
3.500000000000000000e+01
