2.288207522110342840e+00,5.612086600400363778e+00
2.405632512989269500e+00,6.519943432835236585e+00
2.197123057511860822e-01,-2.047138850014026124e-01
8.548675077651598286e+00,5.524037376781492981e+00
3.793433795197087122e+00,2.287477361621592653e+00
