1.379262285258346654e-01,8.624686852056183684e-01
4.330875128899701054e-01,5.670249842171593002e+00
-9.017604388357132461e-02,-9.759706807880611512e-01
1.286865715392677911e+00,9.125685457837750647e+00
6.549074853331866564e+00,8.808732422589438116e+00
